,code,name,cur_price,volume,high_price,low_price
500020,500020,신한 레버리지 다우존스지수 선물 ETN(H),21365,473598,21365,-21180
500028,500028,신한 인버스 2X 다우존스지수 선물 ETN(H),-6615,91208,6670,-6615
500003,500003,신한 인버스 WTI원유 선물 ETN(H),-10215,857,-10285,-10215
500004,500004,신한 브렌트원유 선물 ETN(H),8125,1111,8210,8055
500005,500005,신한 인버스 브렌트원유 선물 ETN(H),-8635,22,-8700,-8635
500006,500006,신한 인버스 금 선물 ETN(H),9150,0,0,0
500008,500008,신한 인버스 구리 선물 ETN(H),-9295,0,0,0
500009,500009,신한 다우존스지수 선물 ETN(H),14895,13,14895,-14870
500010,500010,신한 인버스 다우존스지수 선물 ETN(H),-6355,646,6375,-6355
500011,500011,신한 달러인덱스 선물 ETN(H),10505,0,0,0
500012,500012,신한 인버스 달러인덱스 선물 ETN(H),-9480,0,0,0
500013,500013,신한 옥수수 선물 ETN(H),-6940,1361,7010,-6915
500014,500014,신한 인버스 옥수수 선물 ETN(H),-13035,6,13045,-12905
500015,500015,신한 WTI원유 선물 ETN(H),7760,2459,7760,7700
500016,500016,신한 금 선물 ETN(H),-10585,100,-10585,-10585
500017,500017,신한 은 선물 ETN(H),-9200,664,-9200,-9175
500018,500018,신한 구리 선물 ETN(H),-12550,28,-12550,-12505
500019,500019,신한 레버리지 WTI원유 선물 ETN(H),12100,459183,12100,11915
500021,500021,신한 천연가스 선물 ETN(H),-6265,14971,-6295,-6265
500022,500022,신한 인버스 천연가스 선물 ETN(H),10530,950,10530,10500
500023,500023,신한 콩 선물 ETN(H),-8195,69,8260,-8160
500024,500024,신한 인버스 콩 선물 ETN(H),11740,2,11740,-11650
500027,500027,신한 인버스 2X WTI원유 선물 ETN(H),-5760,156532,-5855,-5760
500029,500029,신한 레버리지 은 선물 ETN(H),-6705,41614,-6720,-6660
500030,500030,신한 인버스 2X 은 선물 ETN(H),12865,455,12930,12855
500031,500031,신한 레버리지 천연가스 선물 ETN(H),-12935,211112,-12995,-12870
500032,500032,신한 인버스 2X 천연가스 선물 ETN(H),4750,148183,4780,4730
500037,500037,신한 레버리지 금 선물 ETN,-10350,3193,-10365,-10340
500038,500038,신한 인버스 2X 금 선물 ETN,10560,10,10560,10560
500040,500040,신한 레버리지 구리 선물 ETN,10540,474,10545,-10485
500041,500041,신한 인버스 2X 구리 선물 ETN,-8900,3817,9030,-8900
500034,500034,신한 S&P500 VIX S/T 선물 ETN,16780,7168,16885,-16665
500025,500025,신한 MSCI 인도네시아 선물 ETN(H),-10850,0,0,0
500026,500026,신한 인버스 MSCI 인도네시아 선물 ETN(H),8935,98,8935,8880
510001,510001,대신 WTI원유 선물 ETN(H),10665,13,10665,10625
510002,510002,대신 아연선물 ETN(H),9930,160,9955,-9860
510003,510003,대신 니켈선물 ETN(H),11875,179,11910,-11820
510004,510004,대신 인버스 아연선물 ETN(H),-10700,827,10750,-10670
510005,510005,대신 2X 아연선물 ETN(H),-7130,2272,7170,-7075
510006,510006,대신 인버스 니켈선물 ETN(H),8470,12,8470,8455
510007,510007,대신 2X 니켈선물 ETN(H),10255,3861,10300,-10145
510010,510010,대신 인버스 2X 니켈선물 ETN(H),-14255,880,14325,-14115
510008,510008,대신 철광석 선물 ETN(H),12920,1,12920,12920
510009,510009,대신 인버스 철광석 선물 ETN(H),-7200,8487,7285,-7100
520004,520004,미래에셋 전기전자 Core5 ETN,-17510,30,-17510,-17440
520005,520005,미래에셋 인버스 전기전자 Core5 ETN,-5155,326,5550,-5150
520006,520006,미래에셋 에너지화학 Core5 ETN,14640,0,0,0
520007,520007,미래에셋 인버스 에너지화학 Core5 ETN,6140,116,6180,6130
520013,520013,미래에셋 Q150 Core5 ETN,12150,0,0,0
520014,520014,미래에셋 미디어엔터 Core5 ETN,13775,1,13775,13775
520015,520015,미래에셋 인버스 미디어엔터 Core5 ETN,-13315,0,0,0
520026,520026,미래에셋 코스피 양매도 5% OTM ETN,-10045,30878,10160,-10045
520009,520009,미래에셋 레버리지 원유선물혼합 ETN(H),21105,2077,21105,20710
520010,520010,미래에셋 원유선물혼합 ETN(H),23650,17,23650,23495
520011,520011,미래에셋 인버스 원유선물혼합 ETN(H),-13415,5,-13480,-13415
520020,520020,미래에셋 미국 시니어론 100 ETN(H),10315,2,10315,10315
520021,520021,미래에셋 미국 시니어론 100 ETN,10335,0,0,0
520025,520025,미래에셋 S&P500 VIX S/T 선물 ETN,-16700,481,16855,-16700
520024,520024,미래에셋 차이나 대표주 15 ETN(H) B,-9000,1105,9090,-9000
520012,520012,미래에셋 호주 ASX200 ETN(H),-11760,1,-11760,-11760
520003,520003,미래에셋 원자재 선물 ETN(H),8950,0,0,0
530003,530003,삼성 모멘텀 탑픽 ETN,5340,0,0,0
530004,530004,삼성 화장품 테마주 ETN,4815,187,4855,4730
530005,530005,삼성 바이오 테마주 ETN,13000,2,13000,12930
530006,530006,삼성 음식료 테마주 ETN,5775,0,0,0
530007,530007,삼성 레저 테마주 ETN,8170,3,8170,8170
530008,530008,삼성 미디어 테마주 ETN,8985,0,0,0
530009,530009,삼성 증권 테마주 ETN,8780,1000,8785,8745
530010,530010,삼성 건축자재 테마주 ETN,-3605,0,0,0
530011,530011,삼성 온라인쇼핑 테마주 ETN,8495,1,8495,8495
530012,530012,삼성 화학 테마주 ETN,12805,0,0,0
530013,530013,삼성 KTOP30 ETN,11425,196237,11425,-11245
530046,530046,삼성 KQ150 Call 1903-01 ETN,9295,0,0,0
530047,530047,삼성 KQ150 Call 1903-02 ETN,9295,0,0,0
530048,530048,삼성 K200 Call 1903-01 ETN,9370,0,0,0
530049,530049,삼성 K200 Call 1903-02 ETN,9360,0,0,0
530050,530050,삼성 K200 Put 1903-01 ETN,-10290,0,0,0
530051,530051,삼성 K200 Put 1903-02 ETN,-9615,0,0,0
530057,530057,삼성 K200 Call 1908-01 ETN,10010,0,0,0
530058,530058,삼성 K200 Call 1908-02 ETN,9535,0,0,0
530059,530059,삼성 K200 Put 1908-01 ETN,9780,2,9780,9780
530053,530053,삼성 코스피 풋매도 ETN,10180,0,0,0
530060,530060,삼성 코스피 양매도 5% OTM ETN,-10045,98658,10155,-10045
530015,530015,삼성 미국 대형 성장주 ETN(H),13350,8391,13350,13305
530016,530016,삼성 미국 대형 가치주 ETN(H),12635,2463,12660,12635
530017,530017,삼성 미국 중소형 성장주 ETN(H),12665,1,12665,12665
530018,530018,삼성 미국 중소형 가치주 ETN(H),12170,0,0,0
530019,530019,삼성 미국 대형 성장주 ETN,12955,77,12955,12955
530020,530020,삼성 미국 대형 가치주 ETN,12315,0,0,0
530021,530021,삼성 미국 중소형 성장주 ETN,12345,0,0,0
530022,530022,삼성 미국 중소형 가치주 ETN,11865,0,0,0
530032,530032,삼성 Cushing 에너지인프라 MLP ETN,8960,0,0,0
530033,530033,삼성 Alerian 에너지인프라 MLP ETN,9050,0,0,0
530031,530031,삼성 레버리지 WTI원유 선물 ETN,14110,56606,14110,13870
530036,530036,삼성 인버스 2X WTI원유 선물 ETN,-5420,39546,-5500,-5420
530037,530037,삼성 레버리지 천연가스 선물 ETN,-13000,70540,-13030,-12900
530038,530038,삼성 인버스 2X 천연가스 선물 ETN,9515,18365,9580,9470
530055,530055,삼성 레버리지 금 선물 ETN(H),-19705,398,-19725,-19660
530056,530056,삼성 인버스 2X 금 선물 ETN(H),20095,0,0,0
530061,530061,삼성 레버리지 은 선물 ETN(H),-11135,0,0,0
530062,530062,삼성 인버스 2X 은 선물 ETN(H),8835,0,0,0
530063,530063,삼성 레버리지 구리 선물 ETN(H),-9985,119,-9985,-9930
530064,530064,삼성 인버스 2X 구리 선물 ETN(H),9655,2119,9665,9655
530052,530052,삼성 S&P500 VIX S/T 선물 ETN(H),-15910,2673,16050,-15840
530002,530002,삼성 인버스 China A50 선물 ETN(H),14280,662,14375,14280
530014,530014,삼성 China A50 선물 ETN(H),12485,0,0,0
530023,530023,삼성 레버리지 China A50 선물 ETN(H),29390,836,29510,-28910
550001,550001,QV Big Vol ETN,11080,0,0,0
550002,550002,QV WISE 배당 ETN,10230,0,0,0
550003,550003,QV 스마트리밸런싱 250/3 ETN,-10225,2,-10295,-10225
550004,550004,QV 롱숏 K150 매수 로우볼 매도 ETN,-9870,100,-9870,-9870
550005,550005,QV 에너지 TOP5 ETN,-11960,0,0,0
550006,550006,QV 내수소비 TOP5 ETN,6990,0,0,0
550007,550007,QV 조선 TOP5 ETN,-10645,248,-10800,-10505
550008,550008,QV 소프트웨어 TOP5 ETN,12380,0,0,0
550009,550009,QV 하드웨어 TOP5 ETN,-17310,3,-17310,-17310
550010,550010,QV 운송 TOP5 ETN,8760,0,0,0
550011,550011,QV 자동차 TOP5 ETN,-10770,0,0,0
550012,550012,QV 의료 TOP5 ETN,-5750,52,5815,-5750
550013,550013,QV 화학 TOP5 ETN,-10610,10,-10655,-10610
550014,550014,QV 바이오 TOP5 ETN,-14475,114,-14575,-14435
550015,550015,QV 제약 TOP5 ETN,8530,1203,8530,-8435
550016,550016,QV 건설 TOP5 ETN,-10700,1001,-10700,-10520
550019,550019,QV 전기차 테마 ETN,-12450,60,-12550,-12435
550020,550020,QV 2차전지 테마 ETN,-17300,593,-17300,-17120
550021,550021,QV 핀테크 테마 ETN,8155,0,0,0
550022,550022,QV 사물인터넷 테마 ETN,7010,9,7010,7010
550023,550023,QV 고령화 테마 ETN,9165,12,9165,9135
550024,550024,QV 수자원 테마 ETN,-10305,8,-10460,-10305
550025,550025,QV HMR 테마 ETN,-6940,8,-6940,-6940
550026,550026,QV KTOP30 ETN,11165,6,11165,11165
550027,550027,QV 농업 테마 ETN,7370,0,0,0
550029,550029,QV 대체에너지 테마 ETN,10400,0,0,0
550030,550030,QV OLED 테마 ETN,9110,102,9110,9070
550031,550031,QV 항공우주 테마 ETN,9500,0,0,0
550032,550032,QV 방위산업 테마 ETN,8190,0,0,0
550033,550033,QV 스마트리밸런싱 260/4 ETN,-9710,0,0,0
550048,550048,QV K200 Call 1904-01 ETN,9275,0,0,0
550049,550049,QV K200 Call 1904-02 ETN,9280,0,0,0
550050,550050,QV K200 Put 1904-01 ETN,12490,3,12540,12490
550046,550046,QV 레버리지 10년 국채선물 ETN,-22665,0,0,0
550047,550047,QV 인버스 레버리지 10년 국채선물 ETN,17955,0,0,0
550056,550056,QV 코스피 양매도 5% OTM ETN,10150,3,10155,10150
550057,550057,QV 코스피 변동성 매칭형 양매도 ETN,9895,2,9895,9890
550041,550041,QV 미국 IT TOP5 ETN(H),-12590,16323,-12590,-12515
550044,550044,QV 레버리지 S&P500 ETN,11270,743,11270,-11135
550045,550045,QV 인버스 레버리지 S&P500 ETN,7905,6365,7950,7880
550052,550052,QV MSCI 선진국 ETN,8930,0,0,0
550053,550053,QV 인버스 MSCI 선진국 ETN,10720,0,0,0
550054,550054,QV 레버리지 MSCI 선진국 ETN,8660,0,0,0
550055,550055,QV 인버스 레버리지 MSCI 선진국 ETN,11315,0,0,0
550042,550042,QV 레버리지 WTI원유 선물 ETN(H),11655,9013,11655,11510
550043,550043,QV 인버스 레버리지 WTI원유 선물 ETN(H),-5260,15346,-5335,-5260
550051,550051,QV S&P500 VIX S/T 선물 ETN,-16725,4449,16885,-16685
550018,550018,QV CHINEXT ETN(H),4710,0,0,0
570003,570003,TRUE 빅5 동일가중 ETN,10265,0,0,0
570008,570008,TRUE 섹터탑픽 ETN,-9800,0,0,0
570009,570009,TRUE 코리아프리미어 ETN,9515,0,0,0
570015,570015,TRUE 다우존스 지속가능경영 코리아 ETN,11210,128001,11210,-11130
570019,570019,TRUE 코스피 양매도 5% OTM ETN,-10495,232453,10655,-10495
570020,570020,TRUE 코스피 커버드콜 ETN B,-9305,26,9340,-9305
570021,570021,TRUE 코스피 커버드풋 ETN B,11150,20,11160,11150
570024,570024,TRUE 코스피 타겟볼20 ETN,8355,0,0,0
570029,570029,TRUE 코스피 양매도 3% OTM ETN,-9910,1537,10075,-9910
570030,570030,TRUE 코스피 양매도 ATM ETN,-10135,31696,10280,-10135
570022,570022,TRUE 레버리지 S&P500 선물 ETN(H),-11170,9180,-11170,-11090
570023,570023,TRUE 인버스 2X S&P500 선물 ETN(H),-7990,42371,8070,-7990
570013,570013,TRUE 유로선물 ETN,-9145,109,-9150,-9140
570014,570014,TRUE 인버스 유로선물 ETN,10780,15,10780,10780
570025,570025,TRUE 인버스 유로스탁스50 ETN(H) B,-9810,51,9825,-9810
570026,570026,TRUE 레버리지 유로스탁스50 ETN(H),9500,5,9500,-9460
570027,570027,TRUE 인버스 2X 유로스탁스50 ETN(H),-9525,30941,9590,-9525
570010,570010,TRUE 엔선물 ETN,8950,0,0,0
570011,570011,TRUE 레버리지 엔선물 ETN,-7465,1619,7500,-7450
570012,570012,TRUE 인버스 엔선물 ETN,10965,9,10965,10965
570028,570028,TRUE 인버스 HSCEI ETN(H) B,10355,14058,10420,10325
570031,570031,TRUE 레버리지 HSCEI ETN(H),-11360,43,-11390,-11315
570032,570032,TRUE 인버스 2X HSCEI ETN(H),8610,69376,8670,8550
580006,580006,KB KTOP30 ETN,10740,10,10740,10740
580007,580007,KB KQ 우량주30 ETN,13460,0,0,0
580008,580008,KB 코스피 양매도 5% OTM ETN,9925,20,9925,9925
590007,590007,미래에셋 미국 대형주 ETN(H),13770,0,0,0
590008,590008,미래에셋 미국 중형주 ETN(H),13280,68,13280,13280
590009,590009,미래에셋 미국 항공우주 ETN(H),-16875,8,-16875,-16785
590010,590010,미래에셋 레버리지 S&P500 ETN(H),16950,0,0,0
590011,590011,미래에셋 인버스 S&P500 ETN(H),7180,29,7180,7180
590013,590013,미래에셋 미국 리츠 ETN(H),10505,0,0,0
590016,590016,미래에셋 미국 헬스케어 ETN(H),12240,820,12240,12240
590017,590017,미래에셋 미국 고배당주 ETN(H),12210,51,12210,12195
590003,590003,미래에셋 유럽 대형주 ETN(H),11505,0,0,0
590004,590004,미래에셋 유럽 중형주 ETN(H),11350,0,0,0
590005,590005,미래에셋 일본 대형주 ETN(H),12710,0,0,0
590006,590006,미래에셋 일본 중형주 ETN(H),12165,0,0,0
590018,590018,미래에셋 중국 심천 100 ETN,9305,21,9305,9210
590012,590012,미래에셋 글로벌 리츠 ETN(H),-10615,50,-10615,-10615
700001,700001,하나 코스피 변동성추세 추종 양매도 ETN,10015,821,10020,10005
900140,900140,엘브이엠씨홀딩스,2990,451297,3065,-2870
